high,mid,low
봉화군,도촌리,
봉화군,문단리,
봉화군,내성리,
봉화군,물야면,
봉화군,오록리,
봉화군,가평리,
봉화군,개단리,
봉화군,오전리,
봉화군,압동리,
봉화군,두문리,
봉화군,수식리,
봉화군,북지리,
봉화군,봉성면,
봉화군,봉성리,
봉화군,외삼리,
봉화군,창평리,
봉화군,동양리,
봉화군,금봉리,
봉화군,우곡리,
봉화군,봉양리,
봉화군,법전면,
봉화군,법전리,
봉화군,풍정리,
봉화군,척곡리,
봉화군,소천리,
봉화군,눌산리,
봉화군,어지리,
봉화군,소지리,
봉화군,춘양면,
봉화군,의양리,
봉화군,학산리,
봉화군,서동리,
봉화군,석현리,
봉화군,애당리,
봉화군,도심리,
봉화군,서벽리,
봉화군,우구치리,
봉화군,소로리,
봉화군,소천면,
봉화군,현동리,
봉화군,고선리,
봉화군,임기리,
봉화군,두음리,
봉화군,서천리,
봉화군,남회룡리,
봉화군,분천리,
봉화군,재산면,
봉화군,현동리,
봉화군,남면리,
봉화군,동면리,
봉화군,갈산리,
봉화군,상리,
봉화군,명호면,
봉화군,도천리,
봉화군,삼동리,
봉화군,양곡리,
봉화군,고감리,
봉화군,풍호리,
봉화군,고계리,
봉화군,북곡리,
봉화군,관창리,
봉화군,상운면,
봉화군,가곡리,
봉화군,운계리,
봉화군,문촌리,
봉화군,하눌리,
봉화군,토일리,
봉화군,구천리,
봉화군,설매리,
봉화군,신라리,
봉화군,석포면,
봉화군,석포리,
봉화군,대현리,
봉화군,승부리,
울진군,울진읍,
울진군,읍내리,
울진군,읍남리,
울진군,연지리,
울진군,온양리,
울진군,명도리,
울진군,고성리,
울진군,정림리,
울진군,신림리,
울진군,대흥리,
울진군,호월리,
울진군,평해읍,
울진군,평해리,
울진군,학곡리,
울진군,삼달리,
울진군,오곡리,
울진군,월송리,
울진군,직산리,
울진군,거일리,
울진군,북면,
울진군,부구리,
울진군,나곡리,
울진군,검성리,
울진군,주인리,
울진군,덕구리,
울진군,상당리,
울진군,두천리,
울진군,하당리,
울진군,사계리,
울진군,소곡리,
울진군,고목리,
울진군,신화리,
울진군,덕천리,
울진군,근남면,
울진군,노음리,
울진군,수산리,
울진군,행곡리,
울진군,수곡리,
울진군,구산리,
울진군,진복리,
울진군,산포리,
울진군,기성면,
울진군,척산리,
울진군,기성리,
울진군,사동리,
울진군,망양리,
울진군,삼산리,
울진군,방율리,
울진군,이평리,
울진군,다천리,
울진군,정명리,
울진군,황보리,
울진군,구산리,
울진군,봉산리,
울진군,온정면,
울진군,소태리,
울진군,온정리,
울진군,조금리,
울진군,덕산리,
울진군,덕인리,
울진군,금천리,
울진군,광품리,
울진군,선구리,
울진군,외선미리,
울진군,죽변면,
울진군,죽변리,
울진군,후정리,
울진군,화성리,
울진군,봉평리,
울진군,후포면,
울진군,후포리,
울진군,삼율리,
울진군,금음리,
울진군,금강송면,
울진군,삼근리,
울진군,하원리,
울진군,왕피리,
울진군,쌍전리,
울진군,소광리,
울진군,전곡리,
울진군,광회리,
울진군,매화면,
울진군,매화리,
울진군,금매리,
울진군,오산리,
울진군,덕신리,
울진군,신흥리,
울진군,기양리,
울진군,갈면리,
울진군,길곡리,
울릉군,울릉읍,
울릉군,도동리,
울릉군,저동리,
울릉군,사동리,
울릉군,독도리,
울릉군,서면,
울릉군,남양리,
울릉군,남서리,
울릉군,태하리,
울릉군,북면,
울릉군,천부리,
울릉군,나리,
울릉군,현포리,
창원시,의창구,북동
창원시,의창구,중동
창원시,의창구,서상동
창원시,의창구,소답동
창원시,의창구,도계동
창원시,의창구,동정동
창원시,의창구,소계동
창원시,의창구,용동
창원시,의창구,용지동
창원시,의창구,삼동동
창원시,의창구,두대동
창원시,의창구,덕정동
창원시,의창구,지귀동
창원시,의창구,서곡동
창원시,의창구,반송동
창원시,의창구,봉림동
창원시,의창구,퇴촌동
창원시,의창구,명곡동
창원시,의창구,반계동
창원시,의창구,사화동
창원시,의창구,차용동
창원시,의창구,내리동
창원시,의창구,대원동
창원시,의창구,명서동
창원시,의창구,사림동
창원시,의창구,신월동
창원시,의창구,봉곡동
창원시,의창구,용호동
창원시,의창구,팔용동
창원시,의창구,동읍
창원시,의창구,북면
창원시,의창구,대산면
창원시,성산구,토월동
창원시,성산구,사파정동
창원시,성산구,가음정동
창원시,성산구,외동
창원시,성산구,대방동
창원시,성산구,남산동
창원시,성산구,삼정자동
창원시,성산구,천선동
창원시,성산구,불모산동
창원시,성산구,안민동
창원시,성산구,내동
창원시,성산구,남지동
창원시,성산구,상복동
창원시,성산구,완암동
창원시,성산구,창곡동
창원시,성산구,월림동
창원시,성산구,적현동
창원시,성산구,양곡동
창원시,성산구,반송동
창원시,성산구,귀산동
창원시,성산구,귀곡동
창원시,성산구,귀현동
창원시,성산구,신촌동
창원시,성산구,반지동
창원시,성산구,중앙동
창원시,성산구,반림동
창원시,성산구,상남동
창원시,성산구,성주동
창원시,성산구,웅남동
창원시,성산구,사파동
창원시,성산구,가음동
창원시,성산구,성산동
창원시,성산구,남양동
창원시,마산합포구,가포동
창원시,마산합포구,교방동
창원시,마산합포구,교원동
창원시,마산합포구,남성동
창원시,마산합포구,대내동
창원시,마산합포구,대성동
창원시,마산합포구,대외동
창원시,마산합포구,대창동
창원시,마산합포구,덕동동
창원시,마산합포구,동성동
창원시,마산합포구,두월동
창원시,마산합포구,문화동
창원시,마산합포구,반월동
창원시,마산합포구,부림동
창원시,마산합포구,산호동
창원시,마산합포구,상남동
창원시,마산합포구,서성동
창원시,마산합포구,성호동
창원시,마산합포구,수성동
창원시,마산합포구,신월동
창원시,마산합포구,신창동
창원시,마산합포구,신포동
창원시,마산합포구,신흥동
창원시,마산합포구,완월동
창원시,마산합포구,월남동
창원시,마산합포구,월영동
창원시,마산합포구,월포동
창원시,마산합포구,예곡동
창원시,마산합포구,오동동
창원시,마산합포구,우산동
창원시,마산합포구,유록동
창원시,마산합포구,자산동
창원시,마산합포구,장군동
창원시,마산합포구,중성동
창원시,마산합포구,중앙동
창원시,마산합포구,창동
창원시,마산합포구,창포동
창원시,마산합포구,청계동
창원시,마산합포구,추산동
창원시,마산합포구,평화동
창원시,마산합포구,화영동
창원시,마산합포구,해운동
창원시,마산합포구,현동
창원시,마산합포구,홍문동
창원시,마산합포구,구산면
창원시,마산합포구,진동면
창원시,마산합포구,진북면
창원시,마산합포구,진전면
창원시,마산회원구,구암동
창원시,마산회원구,두척동
창원시,마산회원구,봉암동
창원시,마산회원구,석전동
창원시,마산회원구,양덕동
창원시,마산회원구,합성동
창원시,마산회원구,회성동
창원시,마산회원구,회원동
창원시,마산회원구,내서읍
창원시,진해구,동상동
창원시,진해구,도천동
창원시,진해구,도만동
창원시,진해구,신흥동
창원시,진해구,현동
창원시,진해구,비봉동
창원시,진해구,태평동
창원시,진해구,충의동
창원시,진해구,무송동
창원시,진해구,인의동
창원시,진해구,숭인동
창원시,진해구,대영동
창원시,진해구,남빈동
창원시,진해구,앵곡동
창원시,진해구,제황산동
창원시,진해구,속천동
창원시,진해구,대죽동
창원시,진해구,안곡동
창원시,진해구,수송동
창원시,진해구,회현동
창원시,진해구,익선동
창원시,진해구,창선동
창원시,진해구,대천동
창원시,진해구,광화동
창원시,진해구,통신동
창원시,진해구,중앙동
창원시,진해구,부흥동
창원시,진해구,중평동
창원시,진해구,근화동
창원시,진해구,송죽동
창원시,진해구,화천동
창원시,진해구,송학동
창원시,진해구,대흥동
창원시,진해구,평안동
창원시,진해구,충무동
창원시,진해구,인사동
창원시,진해구,여좌동
창원시,진해구,태백동
창원시,진해구,경화동
창원시,진해구,석동
창원시,진해구,이동
창원시,진해구,자은동
창원시,진해구,덕산동
창원시,진해구,풍호동
창원시,진해구,장천동
창원시,진해구,행암동
창원시,진해구,북부동
창원시,진해구,성내동
창원시,진해구,서중동
창원시,진해구,남문동
창원시,진해구,제덕동
창원시,진해구,수도동
창원시,진해구,연도동
창원시,진해구,명동
창원시,진해구,죽곡동
창원시,진해구,원포동
창원시,진해구,남양동
창원시,진해구,마천동
창원시,진해구,소사동
창원시,진해구,대장동
창원시,진해구,두동
창원시,진해구,청안동
창원시,진해구,안골동
창원시,진해구,용원동
창원시,진해구,가주동
진주시,망경동,
진주시,주약동,
진주시,강남동,
진주시,칠암동,
진주시,본성동,
진주시,동성동,
진주시,남성동,
진주시,인사동,
진주시,대안동,
진주시,평안동,
진주시,중안동,
진주시,계동,
진주시,봉곡동,
진주시,상봉동,
진주시,봉래동,
진주시,수정동,
진주시,장대동,
진주시,옥봉동,
진주시,상대동,
진주시,하대동,
진주시,상평동,
진주시,초전동,
진주시,장재동,
진주시,하촌동,
진주시,신안동,
진주시,평거동,
진주시,이현동,
진주시,유곡동,
진주시,판문동,
진주시,귀곡동,
진주시,가좌동,
진주시,호탄동,
진주시,충무공동,
진주시,문산읍,
진주시,상문리,
진주시,소문리,
진주시,삼곡리,
진주시,이곡리,
진주시,안전리,
진주시,옥산리,
진주시,갈곡리,
진주시,두산리,
진주시,내동면,
진주시,독산리,
진주시,신율리,
진주시,삼계리,
진주시,유수리,
진주시,내평리,
진주시,정촌면,
진주시,화개리,
진주시,관봉리,
진주시,소곡리,
진주시,예상리,
진주시,예하리,
진주시,대축리,
진주시,금곡면,
진주시,검암리,
진주시,가봉리,
진주시,송곡리,
진주시,정자리,
진주시,인담리,
진주시,동례리,
진주시,두문리,
진주시,죽곡리,
진주시,성산리,
진주시,진성면,
진주시,상촌리,
진주시,대사리,
진주시,온수리,
진주시,천곡리,
진주시,가진리,
진주시,구천리,
진주시,동산리,
진주시,일반성면,
진주시,창촌리,
진주시,가선리,
진주시,개암리,
진주시,답천리,
진주시,운천리,
진주시,남산리,
진주시,이반성면,
진주시,장안리,
진주시,평촌리,
진주시,하곡리,
진주시,용암리,
진주시,가산리,
진주시,대천리,
진주시,길성리,
진주시,발산리,
진주시,사봉면,
진주시,마성리,
진주시,방촌리,
진주시,무촌리,
진주시,사곡리,
진주시,봉곡리,
진주시,부계리,
진주시,지수면,
진주시,청원리,
진주시,금곡리,
진주시,압사리,
진주시,용봉리,
진주시,청담리,
진주시,승산리,
진주시,대곡면,
진주시,설매리,
진주시,광석리,
진주시,유곡리,
진주시,단목리,
진주시,월아리,
진주시,와룡리,
진주시,가정리,
진주시,덕곡리,
진주시,마진리,
진주시,대곡리,
진주시,월암리,
진주시,용암리,
진주시,금산면,
진주시,가방리,
진주시,용아리,
진주시,갈전리,
진주시,속사리,
진주시,송백리,
진주시,중천리,
진주시,장사리,
진주시,집현면,
진주시,지내리,
진주시,봉강리,
진주시,사촌리,
진주시,대암리,
진주시,정평리,
진주시,정수리,
진주시,냉정리,
진주시,장흥리,
진주시,신당리,
진주시,덕오리,
진주시,미천면,
진주시,오방리,
진주시,향양리,
진주시,반지리,
진주시,벌당리,
진주시,어옥리,
진주시,상미리,
진주시,미곡리,
진주시,안간리,
진주시,효자리,
진주시,명석면,
진주시,관지리,
진주시,왕지리,
진주시,남성리,
진주시,덕곡리,
진주시,계원리,
진주시,신기리,
진주시,외율리,
진주시,오미리,
진주시,가화리,
진주시,용산리,
진주시,우수리,
진주시,대평면,
진주시,대평리,
진주시,상촌리,
진주시,하촌리,
진주시,당촌리,
진주시,신풍리,
진주시,내촌리,
진주시,수곡면,
진주시,자매리,
진주시,사곡리,
진주시,대천리,
진주시,창촌리,
진주시,효자리,
진주시,원내리,
진주시,원외리,
진주시,원계리,
통영시,도천동,
통영시,서호동,
통영시,명정동,
통영시,항남동,
통영시,중앙동,
통영시,문화동,
통영시,태평동,
통영시,동호동,
통영시,정량동,
통영시,북신동,
통영시,무전동,
통영시,평림동,
통영시,인평동,
통영시,당동,
통영시,미수동,
통영시,봉평동,
통영시,도남동,
통영시,산양읍,
통영시,영운리,
통영시,신전리,
통영시,미남리,
통영시,연화리,
통영시,삼덕리,
통영시,남평리,
통영시,풍화리,
통영시,곤리리,
통영시,추도리,
통영시,저림리,
통영시,연곡리,
통영시,용남면,
통영시,화삼리,
통영시,동달리,
통영시,장문리,
통영시,삼화리,
통영시,원평리,
통영시,장평리,
통영시,지도리,
통영시,어의리,
통영시,도산면,
통영시,원산리,
통영시,도선리,
통영시,법송리,
통영시,관덕리,
통영시,오륜리,
통영시,저산리,
통영시,수월리,
통영시,광도면,
통영시,덕포리,
통영시,우동리,
통영시,노산리,
통영시,죽림리,
통영시,용호리,
통영시,황리,
통영시,안정리,
통영시,욕지면,
통영시,동항리,
통영시,서산리,
통영시,연화리,
통영시,노대리,
통영시,두미리,
통영시,한산면,
통영시,두억리,
통영시,염호리,
통영시,창좌리,
통영시,하소리,
통영시,추봉리,
통영시,용호리,
통영시,비진리,
통영시,매죽리,
통영시,사량면,
통영시,금평리,
통영시,돈지리,
통영시,읍덕리,
통영시,양지리,
사천시,동동,
사천시,서동,
사천시,선구동,
사천시,동금동,
사천시,서금동,
사천시,동림동,
사천시,좌룡동,
사천시,벌리동,
사천시,용강동,
사천시,와룡동,
사천시,봉남동,
사천시,이금동,
사천시,이홀동,
사천시,궁지동,
사천시,사등동,
사천시,향촌동,
사천시,대방동,
사천시,실안동,
사천시,마도동,
사천시,늑도동,
사천시,신수동,
사천시,백천동,
사천시,신벽동,
사천시,노룡동,
사천시,대포동,
사천시,송포동,
사천시,죽림동,
사천시,사천읍,
사천시,선인리,
사천시,정의리,
사천시,평화리,
사천시,수석리,
사천시,사주리,
사천시,용당리,
사천시,중선리,
사천시,구암리,
사천시,장전리,
사천시,금곡리,
사천시,두량리,
사천시,정동면,
사천시,고읍리,
사천시,예수리,
사천시,화암리,
사천시,풍정리,
사천시,수청리,
사천시,대곡리,
사천시,장산리,
사천시,감곡리,
사천시,학촌리,
사천시,소곡리,
사천시,사남면,
사천시,죽천리,
사천시,초전리,
사천시,방지리,
사천시,유천리,
사천시,월성리,
사천시,화전리,
사천시,우천리,
사천시,종천리,
사천시,사촌리,
사천시,계양리,
사천시,가천리,
사천시,용현면,
사천시,송지리,
사천시,선진리,
사천시,통양리,
사천시,신촌리,
사천시,온정리,
사천시,신복리,
사천시,석계리,
사천시,구월리,
사천시,용치리,
사천시,금문리,
사천시,주문리,
사천시,덕곡리,
사천시,축동면,
사천시,배춘리,
사천시,길평리,
사천시,사다리,
사천시,탑리,
사천시,반용리,
사천시,가산리,
사천시,구호리,
사천시,곤양면,
사천시,성내리,
사천시,남문외리,
사천시,서정리,
사천시,송전리,
사천시,대진리,
사천시,환덕리,
사천시,묵곡리,
사천시,흥사리,
사천시,가화리,
사천시,검정리,
사천시,중항리,
사천시,무고리,
사천시,맥사리,
사천시,곤명면,
사천시,추천리,
사천시,용산리,
사천시,조장리,
사천시,봉계리,
사천시,초량리,
사천시,삼정리,
사천시,은사리,
사천시,마곡리,
사천시,성방리,
사천시,작팔리,
사천시,송림리,
사천시,정곡리,
사천시,신흥리,
사천시,본촌리,
사천시,금성리,
사천시,연평리,
사천시,서포면,
사천시,금진리,
사천시,내구리,
사천시,외구리,
사천시,조도리,
사천시,구랑리,
사천시,자혜리,
사천시,구평리,
사천시,다평리,
사천시,선전리,
사천시,비토리,
김해시,동상동,
김해시,서상동,
김해시,부원동,
김해시,봉황동,
김해시,대성동,
김해시,구산동,
김해시,삼계동,
김해시,내동,
김해시,외동,
김해시,흥동,
김해시,풍유동,
김해시,명법동,
김해시,이동,
김해시,화목동,
김해시,전하동,
김해시,강동,
김해시,삼정동,
김해시,어방동,
김해시,삼방동,
김해시,안동,
김해시,지내동,
김해시,불암동,
김해시,유하동,
김해시,내덕동,
김해시,부곡동,
김해시,무계동,
김해시,신문동,
김해시,삼문동,
김해시,대청동,
김해시,관동동,
김해시,율하동,
김해시,장유동,
김해시,응달동,
김해시,수가동,
김해시,진영읍,
김해시,우동리,
김해시,하계리,
김해시,방동리,
김해시,사산리,
김해시,좌곤리,
김해시,진영리,
김해시,여래리,
김해시,본산리,
김해시,신용리,
김해시,설창리,
김해시,내룡리,
김해시,죽곡리,
김해시,의전리,
김해시,주촌면,
김해시,선지리,
김해시,원지리,
김해시,덕암리,
김해시,천곡리,
김해시,내삼리,
김해시,양동리,
김해시,망덕리,
김해시,농소리,
김해시,진례면,
김해시,청천리,
김해시,시례리,
김해시,송정리,
김해시,초전리,
김해시,신안리,
김해시,산본리,
김해시,신월리,
김해시,송현리,
김해시,담안리,
김해시,고모리,
김해시,한림면,
김해시,명동리,
김해시,퇴래리,
김해시,병동리,
김해시,신천리,
김해시,용덕리,
김해시,안곡리,
김해시,안하리,
김해시,장방리,
김해시,시산리,
김해시,가동리,
김해시,가산리,
김해시,금곡리,
김해시,생림면,
김해시,나전리,
김해시,사촌리,
김해시,봉림리,
김해시,생림리,
김해시,마사리,
김해시,생철리,
김해시,안양리,
김해시,도요리,
김해시,상동면,
김해시,대감리,
김해시,매리,
김해시,감노리,
김해시,여차리,
김해시,우계리,
김해시,묵방리,
김해시,대동면,
김해시,수안리,
김해시,주중리,
김해시,주동리,
김해시,예안리,
김해시,초정리,
김해시,괴정리,
김해시,대감리,
김해시,덕산리,
김해시,월촌리,
김해시,조눌리,
밀양시,내일동,
밀양시,내이동,
밀양시,교동,
밀양시,삼문동,
밀양시,남포동,
밀양시,용평동,
밀양시,활성동,
밀양시,가곡동,
밀양시,삼랑진읍,
밀양시,송지리,
밀양시,용전리,
밀양시,미전리,
밀양시,삼랑리,
밀양시,율동리,
밀양시,우곡리,
밀양시,검세리,
밀양시,안태리,
밀양시,행곡리,
밀양시,임천리,
밀양시,숭진리,
밀양시,청학리,
밀양시,용성리,
밀양시,하남읍,
밀양시,수산리,
밀양시,명례리,
밀양시,백산리,
밀양시,파서리,
밀양시,남전리,
밀양시,대사리,
밀양시,양동리,
밀양시,귀명리,
밀양시,부북면,
밀양시,운전리,
밀양시,전사포리,
밀양시,후사포리,
밀양시,제대리,
밀양시,감천리,
밀양시,오례리,
밀양시,덕곡리,
밀양시,청운리,
밀양시,가산리,
밀양시,대항리,
밀양시,퇴로리,
밀양시,월산리,
밀양시,위양리,
밀양시,무연리,
밀양시,춘화리,
밀양시,용지리,
밀양시,상동면,
밀양시,금산리,
밀양시,가곡리,
밀양시,안인리,
밀양시,옥산리,
밀양시,고정리,
밀양시,도곡리,
밀양시,매화리,
밀양시,신곡리,
밀양시,산외면,
밀양시,다죽리,
밀양시,금곡리,
밀양시,희곡리,
밀양시,금천리,
밀양시,남기리,
밀양시,엄광리,
밀양시,산내면,
밀양시,송백리,
밀양시,봉의리,
밀양시,용전리,
밀양시,임고리,
밀양시,가인리,
밀양시,원서리,
밀양시,삼양리,
밀양시,남명리,
밀양시,단장면,
밀양시,태룡리,
밀양시,단장리,
밀양시,미촌리,
밀양시,안법리,
밀양시,법흥리,
밀양시,감물리,
밀양시,국전리,
밀양시,무릉리,
밀양시,사연리,
밀양시,범도리,
밀양시,고례리,
밀양시,구천리,
밀양시,상남면,
밀양시,기산리,
밀양시,예림리,
밀양시,연금리,
밀양시,평촌리,
밀양시,마산리,
밀양시,동산리,
밀양시,조음리,
밀양시,남산리,
밀양시,외산리,
밀양시,초동면,
밀양시,오방리,
밀양시,범평리,
밀양시,명성리,
밀양시,대곡리,
밀양시,반월리,
밀양시,검암리,
밀양시,금포리,
밀양시,성만리,
밀양시,신호리,
밀양시,신월리,
밀양시,덕산리,
밀양시,봉황리,
밀양시,무안면,
밀양시,무안리,
밀양시,신법리,
밀양시,삼태리,
밀양시,화봉리,
밀양시,죽월리,
밀양시,양효리,
밀양시,내진리,
밀양시,동산리,
밀양시,판곡리,
밀양시,운정리,
밀양시,마흘리,
밀양시,정곡리,
밀양시,연상리,
밀양시,성덕리,
밀양시,모로리,
밀양시,덕암리,
밀양시,중산리,
밀양시,웅동리,
밀양시,가례리,
밀양시,고라리,
밀양시,청도면,
밀양시,구기리,
밀양시,소태리,
밀양시,두곡리,
밀양시,조천리,
밀양시,인산리,
밀양시,고법리,
밀양시,요고리,
거제시,능포동,
거제시,장승포동,
거제시,두모동,
거제시,아양동,
거제시,아주동,
거제시,옥포동,
거제시,덕포동,
거제시,장평동,
거제시,고현동,
거제시,상동동,
거제시,문동동,
거제시,삼거동,
거제시,양정동,
거제시,수월동,
거제시,일운면,
거제시,망치리,
거제시,구조라리,
거제시,와현리,
거제시,지세포리,
거제시,소동리,
거제시,옥림리,
거제시,동부면,
거제시,산촌리,
거제시,산양리,
거제시,구천리,
거제시,부춘리,
거제시,오송리,
거제시,가배리,
거제시,율포리,
거제시,학동리,
거제시,남부면,
거제시,탑포리,
거제시,저구리,
거제시,다포리,
거제시,다대리,
거제시,갈곶리,
거제시,거제면,
거제시,법동리,
거제시,내간리,
거제시,외간리,
거제시,옥산리,
거제시,서정리,
거제시,서상리,
거제시,남동리,
거제시,동상리,
거제시,오수리,
거제시,명진리,
거제시,소랑리,
거제시,둔덕면,
거제시,상둔리,
거제시,시목리,
거제시,거림리,
거제시,산방리,
거제시,방하리,
거제시,하둔리,
거제시,어구리,
거제시,술역리,
거제시,학산리,
거제시,사등면,
거제시,사곡리,
거제시,사등리,
거제시,성포리,
거제시,지석리,
거제시,청곡리,
거제시,오량리,
거제시,덕호리,
거제시,창호리,
거제시,연초면,
거제시,한내리,
거제시,오비리,
거제시,연사리,
거제시,죽토리,
거제시,다공리,
거제시,덕치리,
거제시,명동리,
거제시,이목리,
거제시,천곡리,
거제시,송정리,
거제시,하청면,
거제시,석포리,
거제시,덕곡리,
거제시,유계리,
거제시,하청리,
거제시,실전리,
거제시,어온리,
거제시,대곡리,
거제시,연구리,
거제시,장목면,
거제시,구영리,
거제시,유호리,
거제시,농소리,
거제시,송진포리,
거제시,관포리,
거제시,장목리,
거제시,율천리,
거제시,대금리,
거제시,외포리,
거제시,시방리,
양산시,다방동,
양산시,남부동,
양산시,중부동,
양산시,북부동,
양산시,명곡동,
양산시,신기동,
양산시,북정동,
양산시,산막동,
양산시,호계동,
양산시,교동,
양산시,유산동,
양산시,어곡동,
양산시,용당동,
양산시,삼호동,
양산시,명동,
양산시,주남동,
양산시,소주동,
양산시,주진동,
양산시,평산동,
양산시,덕계동,
양산시,매곡동,
양산시,물금읍,
양산시,물금리,
양산시,증산리,
양산시,가촌리,
양산시,범어리,
양산시,동면,
양산시,개곡리,
양산시,법기리,
양산시,여락리,
양산시,사송리,
양산시,내송리,
양산시,석산리,
양산시,금산리,
양산시,가산리,
양산시,원동면,
양산시,원리,
양산시,용당리,
양산시,내포리,
양산시,영포리,
양산시,대리,
양산시,선리,
양산시,서룡리,
양산시,화제리,
양산시,상북면,
양산시,석계리,
양산시,대석리,
양산시,소토리,
양산시,소석리,
양산시,상삼리,
양산시,좌삼리,
양산시,내석리,
양산시,외석리,
양산시,신전리,
양산시,하북면,
양산시,순지리,
양산시,지산리,
양산시,초산리,
양산시,답곡리,
양산시,삼수리,
양산시,백록리,
양산시,삼감리,
양산시,용연리,
의령군,의령읍,
의령군,서동리,
의령군,중동리,
의령군,동동리,
의령군,무전리,
의령군,정암리,
의령군,만천리,
의령군,대산리,
의령군,상리,
의령군,중리,
의령군,하리,
의령군,가례면,
의령군,갑을리,
의령군,양성리,
의령군,개승리,
의령군,괴진리,
의령군,수성리,
의령군,가례리,
의령군,운암리,
의령군,대천리,
의령군,봉두리,
의령군,칠곡면,
의령군,외조리,
의령군,내조리,
의령군,신포리,
의령군,도산리,
의령군,산남리,
의령군,산북리,
의령군,대의면,
의령군,신전리,
의령군,행정리,
의령군,중촌리,
의령군,하촌리,
의령군,다사리,
의령군,마쌍리,
의령군,추산리,
의령군,심지리,
의령군,천곡리,
의령군,화정면,
의령군,가수리,
의령군,덕교리,
의령군,석천리,
의령군,상정리,
의령군,상일리,
의령군,상이리,
의령군,화양리,
의령군,용덕면,
의령군,이목리,
의령군,가미리,
의령군,와요리,
의령군,가락리,
의령군,죽전리,
의령군,신촌리,
의령군,교암리,
의령군,소상리,
의령군,정동리,
의령군,운곡리,
의령군,연리,
의령군,용소리,
의령군,정곡면,
의령군,중교리,
의령군,죽전리,
의령군,석곡리,
의령군,오방리,
의령군,상촌리,
의령군,성황리,
의령군,예둔리,
의령군,가현리,
의령군,백곡리,
의령군,적곡리,
의령군,지정면,
의령군,봉곡리,
의령군,오천리,
의령군,두곡리,
의령군,성산리,
의령군,유곡리,
의령군,태부리,
의령군,득소리,
의령군,백야리,
의령군,성당리,
의령군,마산리,
의령군,낙서면,
의령군,전화리,
의령군,율산리,
의령군,정곡리,
의령군,여의리,
의령군,내제리,
의령군,아근리,
의령군,부림면,
의령군,신반리,
의령군,막곡리,
의령군,입산리,
의령군,경산리,
의령군,손오리,
의령군,단원리,
의령군,대곡리,
의령군,여배리,
의령군,익구리,
의령군,감암리,
의령군,권혜리,
의령군,묵방리,
의령군,봉수면,
의령군,청계리,
의령군,서암리,
의령군,신현리,
의령군,죽전리,
의령군,삼가리,
의령군,서득리,
의령군,천락리,
의령군,궁류면,
의령군,평촌리,
의령군,벽계리,
의령군,운계리,
의령군,압곡리,
의령군,토곡리,
의령군,계현리,
의령군,다현리,
의령군,유곡면,
의령군,상촌리,
의령군,상곡리,
의령군,오목리,
의령군,신촌리,
의령군,송산리,
의령군,마두리,
의령군,칠곡리,
의령군,마장리,
의령군,당동리,
의령군,덕천리,
의령군,세간리,
함안군,가야읍,
함안군,말산리,
함안군,검암리,
함안군,광정리,
함안군,도항리,
함안군,신음리,
함안군,혈곡리,
함안군,춘곡리,
함안군,사내리,
함안군,가야리,
함안군,묘사리,
함안군,산서리,
함안군,칠원읍,
함안군,구성리,
함안군,용산리,
함안군,유원리,
함안군,장암리,
함안군,오곡리,
함안군,예곡리,
함안군,용정리,
함안군,무기리,
함안군,운서리,
함안군,운곡리,
함안군,함안면,
함안군,봉성리,
함안군,북촌리,
함안군,괴산리,
함안군,대산리,
함안군,강명리,
함안군,파수리,
함안군,군북면,
함안군,덕대리,
함안군,중암리,
함안군,소포리,
함안군,동촌리,
함안군,사촌리,
함안군,오곡리,
함안군,명관리,
함안군,모로리,
함안군,사도리,
함안군,장지리,
함안군,유현리,
함안군,월촌리,
함안군,박곡리,
함안군,수곡리,
함안군,영운리,
함안군,하림리,
함안군,원북리,
함안군,법수면,
함안군,강주리,
함안군,우거리,
함안군,윤내리,
함안군,윤외리,
함안군,주물리,
함안군,대송리,
함안군,백산리,
함안군,사정리,
함안군,황사리,
함안군,대산면,
함안군,부목리,
함안군,대사리,
함안군,평림리,
함안군,옥렬리,
함안군,하기리,
함안군,서촌리,
함안군,구혜리,
함안군,장암리,
함안군,칠서면,
함안군,회산리,
함안군,무릉리,
함안군,구포리,
함안군,태곡리,
함안군,대치리,
함안군,계내리,
함안군,용성리,
함안군,이룡리,
함안군,청계리,
함안군,칠북면,
함안군,화천리,
함안군,덕남리,
함안군,이령리,
함안군,봉촌리,
함안군,검단리,
함안군,가연리,
함안군,영동리,
함안군,산인면,
함안군,입곡리,
함안군,신산리,
함안군,모곡리,
함안군,송정리,
함안군,내인리,
함안군,부봉리,
함안군,운곡리,
함안군,여항면,
함안군,외암리,
함안군,내곡리,
함안군,주서리,
함안군,주동리,
창녕군,창녕읍,
창녕군,송현리,
창녕군,교리,
창녕군,말흘리,
창녕군,교상리,
창녕군,술정리,
창녕군,직교리,
창녕군,조산리,
창녕군,도야리,
창녕군,하리,
창녕군,퇴천리,
창녕군,탐하리,
창녕군,신촌리,
창녕군,용석리,
창녕군,외부리,
창녕군,옥천리,
창녕군,여초리,
창녕군,교하리,
창녕군,남지읍,
창녕군,남지리,
창녕군,마산리,
창녕군,학계리,
창녕군,용산리,
창녕군,신전리,
창녕군,성사리,
창녕군,아지리,
창녕군,고곡리,
창녕군,수개리,
창녕군,시남리,
창녕군,칠현리,
창녕군,반포리,
창녕군,대곡리,
창녕군,월하리,
